sizing_mean,sizing_min,sizing_max,sizing_std,deltas_mean,deltas_min,deltas_max,deltas_std,fin,syn,rst,ack,psh,urg,packet_count,label
40.0,40.0,40.0,0.0,33.04116702079773,33.04116702079773,33.04116702079773,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,95.10128498077393,95.10128498077393,95.10128498077393,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,67.07628893852234,67.07628893852234,67.07628893852234,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,0.9989161491394043,0.9989161491394043,0.9989161491394043,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,131.1596438884735,131.1596438884735,131.1596438884735,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,27.02902913093567,27.02902913093567,27.02902913093567,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,3.008544921875,3.008544921875,3.008544921875,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,87.09461712837219,87.09461712837219,87.09461712837219,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,107.13137912750244,107.13137912750244,107.13137912750244,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,103.118656873703,103.118656873703,103.118656873703,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,131.15176701545715,131.15176701545715,131.15176701545715,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,19.0221049785614,19.0221049785614,19.0221049785614,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,109.12491106987,109.12491106987,109.12491106987,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,123.14160203933716,123.14160203933716,123.14160203933716,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,19.01442289352417,19.01442289352417,19.01442289352417,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,85.10561490058899,85.10561490058899,85.10561490058899,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,19.02724003791809,19.02724003791809,19.02724003791809,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,79.08107805252075,79.08107805252075,79.08107805252075,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,109.13340210914612,109.13340210914612,109.13340210914612,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,93.1138379573822,93.1138379573822,93.1138379573822,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,115.13168692588806,115.13168692588806,115.13168692588806,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,103.12548899650574,103.12548899650574,103.12548899650574,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,71.08197617530823,71.08197617530823,71.08197617530823,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,119.13618493080139,119.13618493080139,119.13618493080139,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,248.3556170463562,248.3556170463562,248.3556170463562,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,33.04540491104126,33.04540491104126,33.04540491104126,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,63.07475686073303,63.07475686073303,63.07475686073303,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,65.07246589660645,65.07246589660645,65.07246589660645,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,43.059268951416016,43.059268951416016,43.059268951416016,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,37.042431116104126,37.042431116104126,37.042431116104126,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,91.10508608818054,91.10508608818054,91.10508608818054,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,33.03874707221985,33.03874707221985,33.03874707221985,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,17.012315034866333,17.012315034866333,17.012315034866333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,73.07554602622986,73.07554602622986,73.07554602622986,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,111.12619686126709,111.12619686126709,111.12619686126709,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,29.040989875793457,29.040989875793457,29.040989875793457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,45.05153489112854,45.05153489112854,45.05153489112854,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,113.12289094924927,113.12289094924927,113.12289094924927,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,41.05484199523926,41.05484199523926,41.05484199523926,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,113.13728404045105,113.13728404045105,113.13728404045105,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,19.031795024871826,19.031795024871826,19.031795024871826,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,47.05242300033569,47.05242300033569,47.05242300033569,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,63.07851600646973,63.07851600646973,63.07851600646973,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,65.07258820533752,65.07258820533752,65.07258820533752,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,11.022921085357666,11.022921085357666,11.022921085357666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,83.09754586219788,83.09754586219788,83.09754586219788,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,93.10757207870483,93.10757207870483,93.10757207870483,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,35.04153299331665,35.04153299331665,35.04153299331665,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,49.05527710914612,49.05527710914612,49.05527710914612,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,109.12350797653198,109.12350797653198,109.12350797653198,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,65.069650888443,65.069650888443,65.069650888443,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,77.08822393417358,77.08822393417358,77.08822393417358,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,49.056524991989136,49.056524991989136,49.056524991989136,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,85.1048538684845,85.1048538684845,85.1048538684845,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,61.067286014556885,61.067286014556885,61.067286014556885,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,43.04895496368408,43.04895496368408,43.04895496368408,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,113.13010287284851,113.13010287284851,113.13010287284851,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,69.06829810142517,69.06829810142517,69.06829810142517,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,39.0469388961792,39.0469388961792,39.0469388961792,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,81.09948086738586,81.09948086738586,81.09948086738586,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,59.06531500816345,59.06531500816345,59.06531500816345,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,1.0116691589355469,1.0116691589355469,1.0116691589355469,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,3.0101239681243896,3.0101239681243896,3.0101239681243896,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,33.04308819770813,33.04308819770813,33.04308819770813,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,69.07708716392517,69.07708716392517,69.07708716392517,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,53.06192898750305,53.06192898750305,53.06192898750305,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,3.0003809928894043,3.0003809928894043,3.0003809928894043,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,71.07275795936584,71.07275795936584,71.07275795936584,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,23.0267391204834,23.0267391204834,23.0267391204834,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,37.04217505455017,37.04217505455017,37.04217505455017,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,59.06740093231201,59.06740093231201,59.06740093231201,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,95.10896801948547,95.10896801948547,95.10896801948547,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,53.060571908950806,53.060571908950806,53.060571908950806,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,83.09501004219055,83.09501004219055,83.09501004219055,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,73.08913397789001,73.08913397789001,73.08913397789001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,23.027590036392212,23.027590036392212,23.027590036392212,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,97.10371994972229,97.10371994972229,97.10371994972229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,91.10661506652832,91.10661506652832,91.10661506652832,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,29.04110097885132,29.04110097885132,29.04110097885132,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,25.02886700630188,25.02886700630188,25.02886700630188,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,43.040536880493164,43.040536880493164,43.040536880493164,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,6.999953985214233,6.999953985214233,6.999953985214233,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,105.12395286560059,105.12395286560059,105.12395286560059,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,79.09909582138062,79.09909582138062,79.09909582138062,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,99.12226390838623,99.12226390838623,99.12226390838623,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,43.04932689666748,43.04932689666748,43.04932689666748,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,57.065011978149414,57.065011978149414,57.065011978149414,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,41.04650616645813,41.04650616645813,41.04650616645813,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,87.09694600105286,87.09694600105286,87.09694600105286,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,49.06364893913269,49.06364893913269,49.06364893913269,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,91.10637593269348,91.10637593269348,91.10637593269348,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,21.015226125717163,21.015226125717163,21.015226125717163,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,17.020315885543823,17.020315885543823,17.020315885543823,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,9.010674953460693,9.010674953460693,9.010674953460693,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,85.09608483314514,85.09608483314514,85.09608483314514,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,51.05062508583069,51.05062508583069,51.05062508583069,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,89.10318207740784,89.10318207740784,89.10318207740784,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,61.07752704620361,61.07752704620361,61.07752704620361,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,41.047040939331055,41.047040939331055,41.047040939331055,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,81.09397292137146,81.09397292137146,81.09397292137146,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,83.1024398803711,83.1024398803711,83.1024398803711,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,51.05825114250183,51.05825114250183,51.05825114250183,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,91.11083722114563,91.11083722114563,91.11083722114563,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,11.011789083480835,11.011789083480835,11.011789083480835,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,17.011722087860107,17.011722087860107,17.011722087860107,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,71.07555913925171,71.07555913925171,71.07555913925171,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,31.025886058807373,31.025886058807373,31.025886058807373,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,35.03970193862915,35.03970193862915,35.03970193862915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,37.04203200340271,37.04203200340271,37.04203200340271,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,65.06677603721619,65.06677603721619,65.06677603721619,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,77.08808088302612,77.08808088302612,77.08808088302612,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,75.08668494224548,75.08668494224548,75.08668494224548,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,87.09576487541199,87.09576487541199,87.09576487541199,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,65.07388210296631,65.07388210296631,65.07388210296631,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,27.033289194107056,27.033289194107056,27.033289194107056,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,69.07229804992676,69.07229804992676,69.07229804992676,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,23.017709016799927,23.017709016799927,23.017709016799927,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,5.005616188049316,5.005616188049316,5.005616188049316,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,27.03057599067688,27.03057599067688,27.03057599067688,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,23.023823976516724,23.023823976516724,23.023823976516724,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,13.011398077011108,13.011398077011108,13.011398077011108,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,51.056840896606445,51.056840896606445,51.056840896606445,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,65.06698489189148,65.06698489189148,65.06698489189148,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,73.09093189239502,73.09093189239502,73.09093189239502,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,61.06898808479309,61.06898808479309,61.06898808479309,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,51.05803918838501,51.05803918838501,51.05803918838501,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,49.05610108375549,49.05610108375549,49.05610108375549,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,7.005465984344482,7.005465984344482,7.005465984344482,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,27.03789210319519,27.03789210319519,27.03789210319519,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,23.026458978652954,23.026458978652954,23.026458978652954,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,79.08142495155334,79.08142495155334,79.08142495155334,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,61.06959795951843,61.06959795951843,61.06959795951843,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,53.07036304473877,53.07036304473877,53.07036304473877,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,57.06519889831543,57.06519889831543,57.06519889831543,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,31.038750886917114,31.038750886917114,31.038750886917114,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,39.03651714324951,39.03651714324951,39.03651714324951,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,47.062395095825195,47.062395095825195,47.062395095825195,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,53.063040018081665,53.063040018081665,53.063040018081665,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,53.06838297843933,53.06838297843933,53.06838297843933,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,45.04485607147217,45.04485607147217,45.04485607147217,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,65.08118200302124,65.08118200302124,65.08118200302124,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,67.07701396942139,67.07701396942139,67.07701396942139,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,3.0040910243988037,3.0040910243988037,3.0040910243988037,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,43.04963707923889,43.04963707923889,43.04963707923889,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,35.035136222839355,35.035136222839355,35.035136222839355,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,49.04790210723877,49.04790210723877,49.04790210723877,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,55.06261205673218,55.06261205673218,55.06261205673218,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,21.0258309841156,21.0258309841156,21.0258309841156,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,17.011718034744263,17.011718034744263,17.011718034744263,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,71.08222889900208,71.08222889900208,71.08222889900208,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,59.070318937301636,59.070318937301636,59.070318937301636,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,67.07128310203552,67.07128310203552,67.07128310203552,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,61.078237771987915,61.078237771987915,61.078237771987915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,1.008904218673706,1.008904218673706,1.008904218673706,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,37.035850048065186,37.035850048065186,37.035850048065186,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,43.04927682876587,43.04927682876587,43.04927682876587,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,25.034546852111816,25.034546852111816,25.034546852111816,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,39.03951811790466,39.03951811790466,39.03951811790466,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,4.995189189910889,4.995189189910889,4.995189189910889,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,31.035994052886963,31.035994052886963,31.035994052886963,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,33.03010392189026,33.03010392189026,33.03010392189026,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,23.033565044403076,23.033565044403076,23.033565044403076,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,47.0471670627594,47.0471670627594,47.0471670627594,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,19.025304079055786,19.025304079055786,19.025304079055786,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,23.01937508583069,23.01937508583069,23.01937508583069,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,0.9926271438598633,0.9926271438598633,0.9926271438598633,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,13.019706010818481,13.019706010818481,13.019706010818481,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,49.06509590148926,49.06509590148926,49.06509590148926,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,15.010341167449951,15.010341167449951,15.010341167449951,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,17.01151990890503,17.01151990890503,17.01151990890503,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,3.0032551288604736,3.0032551288604736,3.0032551288604736,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,15.021921873092651,15.021921873092651,15.021921873092651,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,25.0274600982666,25.0274600982666,25.0274600982666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,45.05303382873535,45.05303382873535,45.05303382873535,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,17.025175094604492,17.025175094604492,17.025175094604492,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,15.009405851364136,15.009405851364136,15.009405851364136,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,1.0088129043579102,1.0088129043579102,1.0088129043579102,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,5.00581693649292,5.00581693649292,5.00581693649292,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,9.009653091430664,9.009653091430664,9.009653091430664,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,15.017055034637451,15.017055034637451,15.017055034637451,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,15.017409086227417,15.017409086227417,15.017409086227417,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,27.031816959381104,27.031816959381104,27.031816959381104,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,2.9976789951324463,2.9976789951324463,2.9976789951324463,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,39.043073892593384,39.043073892593384,39.043073892593384,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,29.03106117248535,29.03106117248535,29.03106117248535,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,17.011857986450195,17.011857986450195,17.011857986450195,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,31.03571891784668,31.03571891784668,31.03571891784668,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,29.033294916152954,29.033294916152954,29.033294916152954,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,0.9983539581298828,0.9983539581298828,0.9983539581298828,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,19.02172589302063,19.02172589302063,19.02172589302063,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,13.012295007705688,13.012295007705688,13.012295007705688,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,15.017378091812134,15.017378091812134,15.017378091812134,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,3.0042970180511475,3.0042970180511475,3.0042970180511475,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
