sizing_mean,sizing_min,sizing_max,sizing_std,deltas_mean,deltas_min,deltas_max,deltas_std,fin,syn,rst,ack,psh,urg,packet_count,label
52.0,52.0,52.0,0.0,0.00016701221466064453,5.0067901611328125e-06,0.00032019615173339844,0.00011319617252082225,4.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.0002026081085205078,5.9604644775390625e-06,0.0006330013275146484,0.00023068351730497392,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,7.758140563964843e-05,1.9073486328125e-06,0.0002129077911376953,8.146530845247922e-05,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0005604267120361328,7.152557373046875e-06,0.0011568069458007812,0.0004719222351858673,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00019049644470214844,2.86102294921875e-06,0.0005800724029541016,0.00021285318547961272,4.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00027441978454589844,2.86102294921875e-06,0.0017240047454833984,0.0005924815930380542,4.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,0.00013022422790527345,2.1457672119140625e-06,0.00038886070251464844,0.0001543635672616403,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00013699531555175782,4.0531158447265625e-06,0.0005609989166259766,0.00021579152720072595,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00017118453979492188,3.0994415283203125e-06,0.0006639957427978516,0.00023010435710238517,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00041433175404866535,1.9073486328125e-06,0.0021469593048095703,0.0007820880645514427,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00020651022593180338,5.0067901611328125e-06,0.0006310939788818359,0.0002244587538255496,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,7.93139139811198e-05,6.9141387939453125e-06,0.00018715858459472656,7.773575118888663e-05,3.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.00028710895114474825,2.1457672119140625e-06,0.0014450550079345703,0.00043828987112775583,4.0,0.0,0.0,10.0,0.0,0.0,10,1
52.0,52.0,52.0,0.0,0.00012151400248209636,2.6941299438476562e-05,0.00040912628173828125,0.00013589842742404534,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.0002607405185699463,2.86102294921875e-06,0.0011000633239746094,0.00036480401268098353,4.0,0.0,0.0,9.0,0.0,0.0,9,1
52.0,52.0,52.0,0.0,0.00013780593872070312,2.86102294921875e-06,0.00030994415283203125,0.00012883880592857378,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0002987384796142578,6.9141387939453125e-06,0.0007390975952148438,0.0002721462705829544,4.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.0001652240753173828,3.0994415283203125e-06,0.0005800724029541016,0.0002131488232377707,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00031447410583496094,2.86102294921875e-06,0.0012061595916748047,0.0005150735024769096,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,2.1755695343017578e-05,1.9073486328125e-06,4.315376281738281e-05,1.846195541188531e-05,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.00015201568603515626,4.0531158447265625e-06,0.0006220340728759766,0.00023950764827805743,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00037348270416259766,5.0067901611328125e-06,0.001506805419921875,0.0005463375265915018,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00317227840423584,4.0531158447265625e-06,0.010643959045410156,0.004392535679201363,3.0,0.0,0.0,5.0,0.0,0.0,5,1
42.56,40.0,52.0,4.91593327863591,0.0021626749963664688,1.9073486328125e-06,0.0382080078125,0.0034093035521059285,3.0,0.0,236.0,64.0,0.0,0.0,300,1
52.0,52.0,52.0,0.0,0.009920994440714518,3.790855407714844e-05,0.015239953994750977,0.006995188026066385,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.00024636586507161457,6.29425048828125e-05,0.0005750656127929688,0.00023294697679195948,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0002887248992919922,5.1021575927734375e-05,0.0006661415100097656,0.00026985549876877335,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.00012532869974772135,1.1920928955078125e-05,0.0003180503845214844,0.00013698377909956936,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0005536874135335287,8.20159912109375e-05,0.001497030258178711,0.0006670441224324162,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.00040801366170247394,0.000202178955078125,0.0005729198455810547,0.00015409641993102775,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0003349781036376953,0.00019502639770507812,0.0004909038543701172,0.00012131843751354709,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,8.098284403483073e-05,1.0013580322265625e-05,0.00020194053649902344,8.595782447848553e-05,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0003853638966878255,0.00013208389282226562,0.0008549690246582031,0.0003324035177778045,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0045430660247802734,2.3126602172851562e-05,0.008867979049682617,0.0036135283012965077,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.00042970975240071613,1.1920928955078125e-05,0.000990152359008789,0.00041190351546136655,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,9.465217590332031e-05,1.2874603271484375e-05,0.00015997886657714844,6.117128797386764e-05,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0006153583526611328,0.00013399124145507812,0.0014410018920898438,0.0005864946174748698,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0049897034962972,0.0002601146697998047,0.01322484016418457,0.005844523136372663,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0005544026692708334,5.0067901611328125e-05,0.001210927963256836,0.00048598387346944976,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.02002096176147461,0.0001277923583984375,0.05951499938964844,0.027926756777045314,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.011726697285970053,0.0022661685943603516,0.019231081008911133,0.0070626690262808565,4.0,0.0,0.0,4.0,0.0,0.0,4,1
57.93091231178034,40.0,60.0,5.935482110440971,0.03905953794506425,1.9073486328125e-06,19.269104957580566,0.6574292917362305,1.0,999.0,108.0,22.0,0.0,0.0,1129,1
59.881606765327696,40.0,60.0,1.3956819385864037,0.011508612309472036,2.86102294921875e-06,1.2329211235046387,0.07409298283881062,1.0,469.0,2.0,2.0,0.0,0.0,473,1
59.942740286298566,40.0,60.0,0.9724179044066144,0.03579597438980149,2.1457672119140625e-06,10.578563928604126,0.34742650758745475,1.0,974.0,2.0,2.0,0.0,0.0,978,1
59.91500664010624,40.0,60.0,1.1446279776098536,0.0776253735108233,5.9604644775390625e-06,76.97210001945496,1.9840226103847791,3.0,1496.0,4.0,6.0,0.0,0.0,1506,1
59.86138613861386,40.0,60.0,1.5092434861220776,0.019345240392141555,5.0067901611328125e-06,19.32867407798767,0.5551202182830537,3.0,1200.0,6.0,6.0,0.0,0.0,1212,1
59.150442477876105,40.0,60.0,3.8171045852626038,1.2494322487286158,7.152557373046875e-06,132.37160301208496,12.445659068415623,1.0,107.0,4.0,2.0,0.0,0.0,113,1
60.0,60.0,60.0,0.0,0.10045282286566656,0.07943487167358398,0.1221780776977539,0.00595683062680472,0.0,926.0,0.0,0.0,0.0,0.0,926,1
59.905138339920946,52.0,60.0,0.8659645177947289,0.019011455479234753,1.9073486328125e-06,9.288340091705322,0.412940162443327,3.0,500.0,0.0,6.0,0.0,0.0,506,1
52.0,52.0,52.0,0.0,0.0006232976913452149,0.00011706352233886719,0.0021359920501708984,0.000562818798429727,3.0,0.0,0.0,11.0,0.0,0.0,11,1
52.0,52.0,52.0,0.0,7.219314575195313e-05,1.9073486328125e-06,0.00017690658569335938,7.211543679330999e-05,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00018596649169921875,7.867813110351562e-06,0.0007300376892089844,0.00027459383084352484,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0009632110595703125,7.867813110351562e-06,0.0020771026611328125,0.0009609224583100062,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.00022846460342407227,5.0067901611328125e-06,0.0008590221405029297,0.00036438984058176545,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.00028185049692789715,8.106231689453125e-06,0.0012149810791015625,0.00043353061405033516,4.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00027635693550109863,5.0067901611328125e-06,0.0010199546813964844,0.000349841599928901,3.0,0.0,0.0,9.0,0.0,0.0,9,1
52.0,52.0,52.0,0.0,6.380081176757813e-05,3.0994415283203125e-06,0.0002770423889160156,0.00010679583349112258,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0006357261112758092,1.0013580322265625e-05,0.0015728473663330078,0.0005271615687054478,3.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,0.00011771065848214286,5.0067901611328125e-06,0.0004057884216308594,0.00014061573069443963,4.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,0.00035698073250906806,2.384185791015625e-05,0.0009150505065917969,0.00029839829179205424,3.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,1.8477439880371094e-05,1.9073486328125e-06,4.8160552978515625e-05,1.7754181716933496e-05,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.00032482147216796877,5.0067901611328125e-06,0.0014641284942626953,0.0005704609530676647,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0006283919016520182,9.489059448242188e-05,0.0013720989227294922,0.0005421900712576476,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0005147457122802734,9.059906005859375e-06,0.001474142074584961,0.0006787274326080564,3.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0001826967511858259,2.86102294921875e-06,0.0010678768157958984,0.0003660531710506656,3.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,0.00041929880777994793,1.9073486328125e-06,0.001483917236328125,0.0005310524974380856,4.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.0004903793334960938,8.821487426757812e-06,0.001661062240600586,0.0006222644052674355,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0004087686538696289,5.0067901611328125e-06,0.0009870529174804688,0.00042068762358557575,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.0002186298370361328,6.198883056640625e-06,0.0008120536804199219,0.0003122957227144056,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.000187605619430542,2.1457672119140625e-06,0.0006170272827148438,0.00025441618082031715,3.0,0.0,0.0,9.0,0.0,0.0,9,1
52.0,52.0,52.0,0.0,0.00048410892486572266,1.9073486328125e-06,0.0013129711151123047,0.00047430011728684737,4.0,0.0,0.0,9.0,0.0,0.0,9,1
52.0,52.0,52.0,0.0,0.0003477334976196289,9.775161743164062e-06,0.0006961822509765625,0.0003379224240096177,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,6.0224533081054686e-05,4.0531158447265625e-06,0.0002582073211669922,9.926492188161696e-05,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0003256400426228841,7.867813110351562e-06,0.0009930133819580078,0.0003596564987811879,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00036032994588216144,1.1920928955078125e-05,0.0012049674987792969,0.00037866199872593585,3.0,0.0,0.0,10.0,0.0,0.0,10,1
52.0,52.0,52.0,0.0,0.00024501482645670575,7.152557373046875e-06,0.0005540847778320312,0.00020574904835640736,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00027950604756673175,9.059906005859375e-06,0.0008959770202636719,0.00029118378606159595,4.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,7.081031799316406e-05,3.0994415283203125e-06,0.00018715858459472656,6.915240364455472e-05,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00046328135899135044,2.8133392333984375e-05,0.0010139942169189453,0.00030590457375998106,3.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,0.0002635955810546875,1.2159347534179688e-05,0.0005669593811035156,0.0002123878201878186,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0002873738606770833,6.198883056640625e-05,0.0006451606750488281,0.0002558254931340154,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0003045201301574707,3.504753112792969e-05,0.0007009506225585938,0.0002613569201389935,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.00013649463653564453,7.152557373046875e-06,0.00044989585876464844,0.000183300050584454,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.00025119781494140623,2.1457672119140625e-06,0.0010831356048583984,0.0004198921340013619,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00020531813303629556,4.0531158447265625e-06,0.0007569789886474609,0.0002814893716258842,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.0006749629974365234,5.9604644775390625e-06,0.0028688907623291016,0.0010546289383485188,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00035762786865234375,6.9141387939453125e-06,0.0005679130554199219,0.0002496264915159415,3.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,2.9802322387695312e-05,1.1920928955078125e-06,0.0001289844512939453,4.964903047978592e-05,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0004903475443522135,3.0994415283203125e-06,0.0011119842529296875,0.0004894390570075438,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00020898713005913628,4.0531158447265625e-06,0.0009469985961914062,0.00029755961303320317,3.0,0.0,0.0,10.0,0.0,0.0,10,1
52.0,52.0,52.0,0.0,0.0003347873687744141,9.5367431640625e-07,0.0008370876312255859,0.0004068262576631425,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00043380260467529297,5.9604644775390625e-06,0.0007419586181640625,0.00030533204045637106,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.0007677674293518066,0.0001270771026611328,0.0019600391387939453,0.0007478904934312931,4.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.000836491584777832,3.814697265625e-06,0.002206087112426758,0.0009129521307695232,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.0006174246470133463,5.9604644775390625e-06,0.002557039260864258,0.0008460440564492322,3.0,0.0,0.0,10.0,0.0,0.0,10,1
52.0,52.0,52.0,0.0,0.0002775669097900391,4.0531158447265625e-06,0.001332998275756836,0.0005277735125314716,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0008269786834716797,1.0967254638671875e-05,0.0021369457244873047,0.0007666980962523545,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0006200075149536133,1.0013580322265625e-05,0.002360105514526367,0.0008344274552152171,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00016379356384277344,5.9604644775390625e-06,0.0006670951843261719,0.000255479052394166,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0005561510721842448,2.1457672119140625e-06,0.002131938934326172,0.0008231667643524258,4.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.0006159782409667969,5.0067901611328125e-06,0.002961874008178711,0.0011732224118182514,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00043859084447224933,5.9604644775390625e-06,0.002704143524169922,0.0007463620565731319,3.0,0.0,0.0,13.0,0.0,0.0,13,1
52.0,52.0,52.0,0.0,7.470448811848958e-05,3.600120544433594e-05,0.00011706352233886719,3.3194358904319277e-05,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.00012250741322835287,2.1457672119140625e-06,0.00034117698669433594,0.0001345236147753285,4.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.0003682242499457465,1.0013580322265625e-05,0.0008859634399414062,0.000268376425667521,3.0,0.0,0.0,10.0,0.0,0.0,10,1
52.0,52.0,52.0,0.0,0.00033783912658691406,1.0967254638671875e-05,0.0013680458068847656,0.0004745071027218978,4.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00017862319946289064,4.0531158447265625e-06,0.00055694580078125,0.00020150674551932003,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,1.7404556274414062e-05,1.9073486328125e-06,4.1961669921875e-05,1.7436859774703984e-05,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0004654271262032645,1.9073486328125e-06,0.0023620128631591797,0.0007932228706825284,4.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,9.822845458984375e-05,2.86102294921875e-06,0.0003788471221923828,0.00016201967811055987,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.00032513482230050225,5.0067901611328125e-06,0.0009708404541015625,0.0003765105872109558,3.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,0.00013303756713867188,3.0994415283203125e-06,0.0004899501800537109,0.00018910955308326882,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0004979968070983887,2.86102294921875e-06,0.001043081283569336,0.0003737211179885377,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.00011249383290608724,5.0067901611328125e-06,0.0004119873046875,0.00015512149996045756,4.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,9.479522705078126e-05,2.86102294921875e-06,0.0004379749298095703,0.00017167678075131093,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00030817985534667967,1.9073486328125e-06,0.0014519691467285156,0.0005719979548875863,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00010459763663155692,3.0994415283203125e-06,0.00043392181396484375,0.00014695509819168484,3.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,0.0002393325169881185,9.5367431640625e-07,0.0012969970703125,0.0004750787064133106,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00017499923706054688,9.5367431640625e-07,0.0007998943328857422,0.0003134038476337033,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.000333404541015625,5.9604644775390625e-06,0.0011439323425292969,0.00043782279570806393,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,8.578300476074219e-05,1.9073486328125e-06,0.0003581047058105469,0.00013757032163468145,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0006472468376159668,5.0067901611328125e-06,0.0025649070739746094,0.0011071644817371715,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.0017271995544433593,5.9604644775390625e-06,0.008044958114624023,0.0031664317243518237,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,6.341934204101562e-05,2.1457672119140625e-06,0.0002779960632324219,0.00010758803160295826,3.0,0.0,0.0,6.0,0.0,0.0,6,1
42.76923076923077,40.0,52.0,5.055900530816918,0.002003721984816186,2.86102294921875e-06,0.04590892791748047,0.0034937068227690444,3.0,0.0,250.0,75.0,0.0,0.0,325,1
52.0,52.0,52.0,0.0,0.001529375712076823,0.00015997886657714844,0.0040760040283203125,0.0018024462485991322,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0009596347808837891,0.0001239776611328125,0.0018219947814941406,0.0006934696908275501,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0015067259470621746,0.0010118484497070312,0.0019571781158447266,0.0003872055886167697,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.00929864247639974,0.000537872314453125,0.02531886100769043,0.011344574125221508,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.000341335932413737,3.814697265625e-06,0.0008611679077148438,0.0003729982451685666,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0003116130828857422,0.00019884109497070312,0.00036907196044921875,7.97466489284e-05,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,4.0690104166666664e-05,2.288818359375e-05,5.817413330078125e-05,1.4407182303905054e-05,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.008415619532267252,0.00032782554626464844,0.023244142532348633,0.010499760847517843,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0003249645233154297,7.605552673339844e-05,0.0008208751678466797,0.00035066264416031126,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.0005213419596354166,1.0967254638671875e-05,0.0011420249938964844,0.0004682939589706186,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.011105696360270182,0.0007421970367431641,0.02014899253845215,0.007977599061122014,4.0,0.0,0.0,4.0,0.0,0.0,4,1
52.0,52.0,52.0,0.0,0.006124655405680339,6.604194641113281e-05,0.015429019927978516,0.006678644976734743,4.0,0.0,0.0,4.0,0.0,0.0,4,1
41.608247422680414,40.0,52.0,4.0880936021092715,0.003014884889125824,2.1457672119140625e-06,0.061578989028930664,0.006699658743898986,2.0,0.0,84.0,13.0,0.0,0.0,97,1
59.94416749750748,40.0,60.0,0.9602640567491659,0.03922909486317587,2.86102294921875e-06,19.824788093566895,0.6922871774130749,1.0,999.0,2.0,2.0,0.0,0.0,1003,1
59.85301837270341,40.0,60.0,1.5537348355800578,0.014176521175786069,5.9604644775390625e-06,1.2203340530395508,0.08338539335903249,1.0,377.0,2.0,2.0,0.0,0.0,381,1
59.93657984144961,40.0,60.0,1.0232011097022966,0.04581544323573037,5.0067901611328125e-06,10.336930990219116,0.3560452597109048,1.0,879.0,2.0,2.0,0.0,0.0,883,1
59.93336803748048,40.0,60.0,1.0140786954784988,0.06618277231852214,5.0067901611328125e-06,76.3328149318695,1.7422442703115484,3.0,1911.0,4.0,6.0,0.0,0.0,1921,1
59.83480825958702,40.0,60.0,1.646260858959779,0.02305127762434051,5.9604644775390625e-06,19.95784091949463,0.6257583896531488,3.0,1005.0,6.0,6.0,0.0,0.0,1017,1
40.0,40.0,40.0,0.0,1.8835067749023438e-05,1.8835067749023438e-05,1.8835067749023438e-05,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1
59.16417910447761,40.0,60.0,3.626589265310433,0.11844260403604219,1.5020370483398438e-05,0.2421860694885254,0.038785657461118166,1.0,63.0,2.0,2.0,0.0,0.0,67,1
60.0,60.0,60.0,0.0,0.12546035104951717,0.0834348201751709,0.2518961429595947,0.02974958506952678,0.0,935.0,0.0,0.0,0.0,0.0,935,1
59.874015748031496,52.0,60.0,0.9959929638325603,0.01702768656864204,2.86102294921875e-06,8.324486017227173,0.36936828940066907,3.0,500.0,0.0,8.0,0.0,0.0,508,1
52.0,52.0,52.0,0.0,0.00028383731842041016,7.152557373046875e-06,0.0011029243469238281,0.0003975124579625893,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,8.802413940429687e-05,3.0994415283203125e-06,0.0003628730773925781,0.0001386826914832245,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00041856084551130025,5.0067901611328125e-06,0.0017011165618896484,0.0005731968402170563,3.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,0.00019240379333496094,1.0013580322265625e-05,0.0005829334259033203,0.00023300309975526906,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.00028824806213378906,8.106231689453125e-06,0.0008368492126464844,0.00033819513670138075,3.0,0.0,0.0,5.0,0.0,0.0,5,1
52.0,52.0,52.0,0.0,0.00037703514099121096,2.86102294921875e-06,0.0016560554504394531,0.0006433582220381312,4.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0002903938293457031,8.106231689453125e-06,0.0010938644409179688,0.00042005635117527807,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,1.915295918782552e-05,1.9073486328125e-06,6.794929504394531e-05,2.4152820622584783e-05,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.0002875668661934989,7.867813110351562e-06,0.0011341571807861328,0.00037147311953636067,4.0,0.0,0.0,8.0,0.0,0.0,8,1
52.0,52.0,52.0,0.0,0.00036517779032389325,4.0531158447265625e-06,0.001294851303100586,0.0005201505649349227,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.00017635027567545572,9.059906005859375e-06,0.0004229545593261719,0.0001411752533302043,3.0,0.0,0.0,7.0,0.0,0.0,7,1
52.0,52.0,52.0,0.0,0.0003508090972900391,5.9604644775390625e-06,0.0012121200561523438,0.00047422644704305287,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0003077983856201172,2.09808349609375e-05,0.0009150505065917969,0.00031876276923679215,3.0,0.0,0.0,6.0,0.0,0.0,6,1
52.0,52.0,52.0,0.0,0.0002282559871673584,8.106231689453125e-06,0.0011479854583740234,0.00035847032060270953,4.0,0.0,0.0,9.0,0.0,0.0,9,1
52.0,52.0,52.0,0.0,0.00038461685180664064,9.059906005859375e-06,0.0009870529174804688,0.00032649223031286714,3.0,0.0,0.0,6.0,0.0,0.0,6,1
